"TraitName","TraitID","AccSpeciesName","UnitName","meanMeasure","nmeasures"
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micrandra sp","mm2 mg-1",9.24256304347826,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micrandra spruceana","mm2 mg-1",9.75137505792823,10
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micrandra sprucei","mm2 mg-1",7.62329084833446,26
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micranthes foliolosa","mm2 mg-1",15.49248695,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micranthes hieraciifolia","mm2 mg-1",15.25644,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micranthes nelsoniana","mm2 mg-1",14.8241470625161,31
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micranthes nivalis","mm2 mg-1",15.05155977,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micranthes rhomboidea","mm2 mg-1",11.1581567873617,16
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micranthes stellaris","mm2 mg-1",6.00678072204986,9
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micranthes tenuis","mm2 mg-1",6.127890799,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micrantheum ericoides","mm2 mg-1",8.26916239316667,3
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microchloa caffra","mm2 mg-1",15.767856626506,83
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microcos crassifolia","mm2 mg-1",32.274,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microcos florida","mm2 mg-1",18.18,10
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microcos hirsuta","mm2 mg-1",32.274,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microcos longipetiolata","mm2 mg-1",23.77772585,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microcos reticulata","mm2 mg-1",22.375,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microcos sp","mm2 mg-1",32.274,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microcos tomentosa","mm2 mg-1",23.355,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microdesmia arborea","mm2 mg-1",9.74500256,3
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microdesmis caseariifolia","mm2 mg-1",21.338371312581,4
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microgramma lycopodioides","mm2 mg-1",22.5123123696678,11
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microgramma percussa","mm2 mg-1",9.3928202014,10
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microgramma reptans","mm2 mg-1",38.0932441995425,6
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microlepia novae-zealandiae","mm2 mg-1",29.1502063255,4
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microlepia platyphylla","mm2 mg-1",30.911901082,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microlepia speluncae","mm2 mg-1",27.165253968,3
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micromelum compressum","mm2 mg-1",5.99880024,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micromelum minutum","mm2 mg-1",12.726326789,10
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micromyrtus littoralis","mm2 mg-1",9.6195,24
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micromyrtus sessilis","mm2 mg-1",5.72761082667246,4
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis brochidodroma","mm2 mg-1",13.94075011,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis casiquiarensis","mm2 mg-1",9.14711363636364,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis cayennensis","mm2 mg-1",6.20653575832333,30
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis crotonoides","mm2 mg-1",10.5,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis dorada","mm2 mg-1",11.285944085,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis egensis","mm2 mg-1",14.544692769804,17
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis garciniifolia","mm2 mg-1",5.767714286,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis guyanensis","mm2 mg-1",13.4730166759393,83
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis guyanensis subsp. duckeana","mm2 mg-1",9.891,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis longipedicellata","mm2 mg-1",16.6590924799294,17
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis maguirei","mm2 mg-1",7.30091663116183,25
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis melinoniana","mm2 mg-1",10.372881293,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis obscura","mm2 mg-1",6.16969756555,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis porphyrocarpa","mm2 mg-1",9.3249258853,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis sanctae-rosae","mm2 mg-1",12.3080373871429,7
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis sp","mm2 mg-1",7.51279649976984,46
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis splendens","mm2 mg-1",10.9551887323944,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropholis venulosa","mm2 mg-1",26.3590479908505,31
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropus californicus","mm2 mg-1",24.53456436,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Micropyrum tenellum","mm2 mg-1",23.592332662,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microseris douglasii","mm2 mg-1",27.82352941,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microseris lanceolata","mm2 mg-1",19.795,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microseris sp","mm2 mg-1",13.724,10
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microsorum heterocarpum","mm2 mg-1",17.231,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microsorum punctatum","mm2 mg-1",26.638252531,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microstachys daphnoides","mm2 mg-1",8.84955752212389,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microstegium vimineum","mm2 mg-1",45.146914340287,22
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microtropis gracilipes","mm2 mg-1",10.5774486544706,17
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microtropis kinabaluensis","mm2 mg-1",12.698,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Microula tibetica","mm2 mg-1",10.6883900144718,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mid","mm2 mg-1",19.5556767090315,6
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mikania cordata","mm2 mg-1",42.024,3
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mikania leiostachya","mm2 mg-1",14.3667454940058,3
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mikania micrantha","mm2 mg-1",46.667,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Milicia excelsa","mm2 mg-1",35.3333333333333,3
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Milium effusum","mm2 mg-1",30.1136083445789,19
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Miliusa tomentosa","mm2 mg-1",12.0621073842028,5
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Millettia borneensis","mm2 mg-1",30.491,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Millettia pachycarpa","mm2 mg-1",10.402559633968,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimetes cucullatus","mm2 mg-1",4.66888951358436,6
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimetes fibrifolium","mm2 mg-1",6.17665225447807,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimosa acantholoba","mm2 mg-1",20.085,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimosa arenosa","mm2 mg-1",19.215,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimosa bahamensis","mm2 mg-1",12.433,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimosa benthamii","mm2 mg-1",14.6842878120411,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimosa invisa","mm2 mg-1",30.491,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimosa pudica","mm2 mg-1",30.491,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimozyganthus carinatus","mm2 mg-1",13.32,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimulus ringens","mm2 mg-1",22.1421213387778,9
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimusops coriacea","mm2 mg-1",8.36826688056208,5
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimusops elengi","mm2 mg-1",12.9346338793894,16
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mimusops obovata","mm2 mg-1",10.13,3
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Minquartia guianensis","mm2 mg-1",12.806842136802,66
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Minuartia hirsuta","mm2 mg-1",12.197,10
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Minuartia recurva","mm2 mg-1",11.9761065301,10
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Minuartia verna subsp. attica","mm2 mg-1",10.83,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Minuria denticulata","mm2 mg-1",10.12839779,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirabilis albida","mm2 mg-1",15.955882322,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirabilis decipiens","mm2 mg-1",17.6069283456842,19
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirabilis hirsuta","mm2 mg-1",15.082503067,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirabilis jalapa","mm2 mg-1",29.59,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirabilis linearis","mm2 mg-1",10.416666667,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirabilis nyctaginea","mm2 mg-1",16.375321337,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirbelia oxylobioides","mm2 mg-1",8.5769176886,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirbelia pungens","mm2 mg-1",7.2195,20
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirbelia rubiifolia","mm2 mg-1",6.99708333333333,24
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mirbelia speciosa","mm2 mg-1",10.931904401,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Miscanthus sacchariflorus","mm2 mg-1",18.018018018018,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Miscanthus sinensis","mm2 mg-1",16.5063425212373,1
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mischarytera lautereriana","mm2 mg-1",8.392,5
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mischocarpus australis","mm2 mg-1",10.2551153846154,26
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mischocarpus pentapetalus","mm2 mg-1",15.427,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mischocarpus pyriformis","mm2 mg-1",6.3948,5
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Misopates orontium","mm2 mg-1",13.16675,2
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mitchella repens","mm2 mg-1",19.6412243196549,8
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mitella diphylla","mm2 mg-1",31.1146161641,10
"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,"Mitragyna parviflora","mm2 mg-1",13.6377711018733,5
